内饰|黑塑料|接缝有刮擦|20161102112319|259|2191|?粗略看了一下大概，发现几个小问题：1：内饰的黑塑料部位，特别是接缝位又挂擦的小痕迹，看了旁边的跑跑，也发现这个问题2：发动机启动后，打开引擎盖，听发动机的怠速声，听到“滴滴滴滴”的声音，反正我形容不出来，去旁边的试驾车上停了一下，也有这个声音，我搞不懂了，这个正常不
发动机|怠速声|大|
方向盘|喇叭|不好按|20161102112319|329|2781|多功能按钮在方向盘上的，很不好按喇叭，极端情况下会很危险
发动机|烧油|严重|20161102112319|458|3594|发动机烧机油有点严重了，500公里发动机里的4升机油能消耗一半
null|null|咚咚声|20161102112319|471|3669|今天早晨开车有跑了一圈，类似咚咚的声音还有，但是时有时无，好像不是轮胎发出的声音，而是地盘发出的声音了
沃尔沃|null|危险|20161102112319|490|4063|危险沃尔沃，这个标题真是对号称世界上最安全汽车的沃沃最大的讽刺
null|减震|不好|20161102112319|510|4133|老板亲自试车，结果前右减震不好，稍微漏油，左前也不太好了
null|null|漏油|
null|噪音|恐怖|20161102112319|669|5163|大风那个吹，噪音那个恐怖
手动豪华版|起步|提速慢|20161102112319|703|5317|我提车已有4天多了，我的是手动豪华版的，我怎么感觉这个车，起步提速好慢啊，干加油，速度就是闷闷的上不去啊
沃尔沃|质量|差|20161102112319|782|5759|?沃尔沃的质量真是差啊
小三|胎压|高|20161102112319|831|6052|?听说小三出厂时的胎压都过高,每次过减速带的时候都提别的颠簸,不知道要放到多少才比较合适?请各位TX指点下!这里先谢过了
null|null|失望|20161102112319|833|6066|第一感觉有点失望，与想象中不一样
车内饰|null|失望|20161102112319|833|6073|车内饰非常失望，完全没有科技感
null|停车|声音大|20161102112319|910|6447|现在发动机在停车起步加油时声音明显增大，最难过的是有尖锐的哨音，去4S查过没有问题，有2个月左右的时间了，保养了2次，5000和7000左右的时候
null|起步|声音大|
跑跑|噪音|高|20161102112319|977|6861|?都知道，跑跑噪音比较高，想换个好鞋，但是又担心尺寸问题，米其林没这个型号，烦躁的很啊
汽油|质量|不行|20161102112819|19|69|?我想说的是，是现在的汽油质量真的不行了
null|做工|不行|20161102112819|19|70|还是车子便宜了做工不行了
1.5CVT乞丐版|顿挫感|null|20161102112819|42|151|大家好，我的是1.5CVT乞丐版，现在已经跑了1700多公里了，最近这几天开车发现个问题，就是，车在行驶的过程中有顿挫感，车速不超过40，减速，不睬油门也不睬刹车，感觉车有顿挫的感觉，车速在20的时候，加速踩油门，也有顿挫的感觉，不知大家有没有碰到这种情况
转速表|指针|漂移|20161102112819|44|156|昨天才注意到，车在怠速时，转速表指针一直在上下漂移，就像风吹的一样，幅度不大，在一个格以内
后箱备胎|底板|烫|20161102112819|46|165|我昨天揭开后箱备胎上的隔层，偶然摸到备胎下面那块备箱底板，哇，好烫，估计有6--70度左右，个人感觉这么高的温度是不是有些危险，天气有这么炎热，我的是2.0两驱GLS版
null|导航|不好用|20161102112819|55|210|刚提车两周，今天去青岛玩，用了下导航，觉得不是很好用，是不是没用习惯的问题呢
奥德赛|噪音|太大|20161102112819|76|297|奥德赛的噪音太大是不是和轮胎有关，还是和车本身的隔音有关?
null|定速巡航|存在缺陷|20161102112819|94|359|这与说明书上理论设定车速182km有很大差距,4，定速巡航存在缺陷，稍微加速或者遇到上升坡度转速变化惊人；5，刹车时部分车辆刹车盘异响；6，新车熄火后排气管异响
null|刹车|车盘异响|
null|油耗|高|20161102112819|95|399|而且油耗有点高了，目前400公里，均速15.6公里每小时，百公里23.1，不知磨合后是否会好些
null|安全气囊灯|亮|20161102112819|112|538|5.有次开车途中安全气囊灯亮了，检查方向盘没有异常，回家后继续求助论坛，按照论坛所讲检查了驾驶座下的插头，从新插了一回好了
null|方向盘|抖|20161102112819|112|548|7.有一个毛病一直没处理好，方向盘发抖
null|null|抖|20161102112819|112|549|最初100-110左右开始抖，经过四轮定位，动平衡后开始感觉好些了但上了高速120-130发抖，到现在也没根治
大智|方向盘|偏转|20161102112819|114|554|关于大智方向盘的问题?不知道各位拥有大智的车友是否出现这样的问题?无论大智是在行进中还是静止状态?大智的前轮在保持正直的前提下?方向盘是偏转的?且是往左偏转了大概15°左右?有类似的问题的车友说下处理方法先?谢谢
RAV4|变速箱|垃圾|20161102112819|117|578|不好意思跟他买一样的，RAV4和CRV那垃圾的变速箱以及鬼子的脆皮直接pass，当时去看了看IX35感觉这车挺时尚，就定了它了，哈哈，上图
CRV|变速箱|垃圾|
死S店|保养|坑爹|20161102112819|176|945|下午去死S店做了坑爹的保养、懂的帮我看看被坑了多少本来还有要我清洗空调什么的，觉得没必要就不要了后来又过来跟我说喇叭坏了，有保修电瓶要换空调格要换
4S店|二保|贵|20161102112819|244|1224|马上就二保了·····打电话问4s店说要四百块钱··我觉得太贵了···有的东西是不是不换也没事······要是换就换什么好啊·有经验的大家帮忙·······················
null|后门|异响|20161102112819|274|1471|一、后门异响处理绝招坛子里有人反映，智跑后备箱门有异响，我以“异响”为关键字在各车型的坛子里搜索了一遍，CRV、途观、奇骏、奥迪Q5/Q7等都有异响问题，上了100万以上的车异响问题相对少一些
智跑|后备箱门|异响|20161102112819|282|1565|下面我对大家在使用CVT时遇到的最大的两个问题：动力不足和疑似打滑简单分析一下
CRV|后备箱门|异响|
途观|后备箱门|异响|
奇骏|后备箱门|异响|
奥迪Q5|后备箱门|异响|
奥迪Q7|后备箱门|异响|
CVT|动力|不足|20161102112819|282|1566|一、动力不足的问题CVT本身确实不以运动性见长，但时至今日CVT也绝对不是汽车动力的短板，至于为什么大家普遍感觉CVT动力不足
null|外形|不喜欢|20161102112819|296|1725|外形不是很喜欢，而且这个价位可选择性就大多了
null|发动机|声音大|20161102112819|296|1760|这车的发动机声音有点大，尤其是刚刚打火的时候
发动机|声音|大|
null|胎噪|声音大|20161102112819|296|1761|胎噪声音也很大，升降窗户玻璃的时候声音也有点大，整车的隔音做的不是很好
胎噪|声音|大|
null|悬挂|太软|20161102112819|296|1763|我是不喜欢悬挂太软坐起来飘得感觉
null|悬挂|不喜欢|
null|null|不厚道|20161102112819|296|1775|这点太不厚道了
null|胎噪|声音大|20161102112819|296|1779|缺点和大家感受一样，胎噪声音稍大，发动机声音有点大，隔音做的一般，轮胎太爱塞小石子了
胎噪|声音|大|
null|发动机|声音大|
发动机|声音|大|
null|隔音|一般|
null|动力|不足|20161102112819|341|1995|3：车速在120以上明显感觉动力不足，在节气门开度达到3/4以上才能勉强的冲到140码，这时发动机转速4000转，按照最大扭矩194NM/4600转，如果发动机的调校没有问题的话，不需要这么高的发动机转速，而且在经济模式100-140其实应该是车辆相对来说比较经济的范围，所以是否可以将降档模式进行取消，并将TCC锁止数据进行修改，在2/4节气门开度时以锁止来控制扭矩的平衡
null|抖动|厉害|20161102112819|361|2210|怠速开着空调时，有时偶尔车子抖动厉害，一颤一颤的，其他车子有同感吗
null|车窗|不能自动关闭|20161102112819|382|2304|0四驱，白色的，总的来说性能还是不错的，但作为20万以上的一款车，车窗不能自动关闭，防夹手功能只有驾驶窗有，车镀铬条也没有，总觉北京现代真不厚道
车窗|自动关闭|不能|
北京现代|null|不厚道|
南充|4SSSS店|冷漠|20161102112819|382|2305|高位刹车灯右侧有一孔，安装时炸裂了，说是要到4SSSS店去换，车窗镀铬条也没安好，南充4SSSS店服务冷漠，真是.....
null|轮胎|好脏|20161102112819|402|2406|轮胎上好脏...中控台
null|空调|只吹热风|20161102112819|403|2409|如题，昨天还好好的，今天一开车，打开空调的时候发现只吹热风了，不论怎么调节温度都没用，也不是很热，就是比较温暖的风，但是不是凉风
IX35|锁止伐|产生间隙|20161102112819|407|2418|在我的泡泡发生此现象前，我关注过IX35，IX35很多车辆都有此类情况发生，具体说法为：锁止阀由于磨损，产生间隙，所以出现此现象，自动档的车均会出现此类现象，但大部分自动挡的车没有出现，归根结底为装配工艺问题
null|装配工艺|问题|
IX35|装配工艺|问题|
null|异响|折磨|20161102112819|414|2446|好久没发帖，可是一发帖是对自己爱车抱怨如此不受用，被异响折磨的没办法
null|味道|浓|20161102112819|423|2565|车里的新车味道到前天为止还很浓的味道，很讨厌，不过想了个好办法，我前天叫家里人去跟别人拿了几个柚子，剥开皮，肉不要，就单柚皮放到车里，很快消除新车味道，只要几天，现在几乎没什么新车味道了
null|氙气近光灯|偏低|20161102112819|423|2576|氙气近光灯偏低，没有提供大灯高低调节，只是提供随动转向，不满意
null|氙气近光灯|不满意|20161102112819|440|2711|回来时全车5个成人1个孩子（加上满后备箱的行李）感觉提速没有去的时候给力，而且超车换到时的晃动比去时幅度要大估计是小光到了满载的极限了
那梁|减配|可恨|20161102112819|502|3100|那梁被减配固然可恨，没有那钢梁发生追尾损失会增大，这是事实
上海大众|减配|无理|20161102112819|509|3171|严重抗议上海大众的无理减配
劲弦2.0高配|空调|响声|20161102112819|510|3176|劲弦2.0高配，开空调时有一声特别大响声，《正常运行没有》，请问你们有没有这响声，是空调毛病吗
null|发动机|null|20161102112819|516|3185|今天杯具了，中午加了100元93号油，开了没一会，发动机排放故障灯一闪一闪的，而且动力下降，油耗增大，哪位高手能告诉我这是为什么
发动机|排放故障灯|一闪一闪的|
null|动力|下降|
null|油耗|增大|
null|底盘左侧|null|20161102112819|526|3241|还记得那是刚买车第一天，第一次进地库，悲剧就从那天开始了，底盘左侧有块类似棉质的护板就被撕裂了，低头一看就可以看到一块三角形的板在那翘着，以后每次进地库的时候都能听到轻微的剐蹭声，只是声音一天比一天小
底盘|护板|撕裂|
奥迪|车门|瘪|20161102112819|539|3484|奥迪的漆没事，车门瘪了一点
索纳塔|null|不喜欢|20161102112819|574|3753|索纳塔家里人不喜欢
null|空调|出问题|20161102112819|574|3781|不知道大家有没有过这情况，准备过几天去4S检查下到底哪里出了问题，新车5000公里空调就出问题，不给力啊
null|胎噪|大|20161102112819|574|3820|记得刚把轮毂换了之后感觉胎噪大了，后来又换回去
null|起步|慢|20161102112819|655|4325|这车起步好慢，可能是离合器行程太长了
null|声音|大|20161102112819|676|4379|声音很大，吓我一跳，大家知道怎么回事吗
null|前窗玻璃|动静大|20161102112819|679|4383|还有前窗玻璃升降的时候，那个声音动静太大了
前窗玻璃|升降|声音大|
null|反光镜|null|20161102112819|705|4539|上次洗车就没有今天下午自己洗车的时候发现上半身出现好多小黑点反光镜上面也有擦都擦不掉请问各位有没有遇见类试情况呀
反光镜|小黑点|擦不掉|
null|空调滤芯|没有|20161102112819|730|4643|没有空调滤芯，底盘没有防撞底盘，密封性很差，门框密封条只有一半，天窗密封条不是全封，内饰质感差，感觉是劣质塑料做成，驾驶席座椅不能上下调节，方向盘只有2向调节
null|底盘|不防撞|
null|密封性|差|
null|门框|null|
门框|密封条|只有一半|
null|天窗|null|
天窗|密封条|不是全封|
null|内饰|质感差|
内饰|质感|差|
null|驾驶席座椅|不能调节|
驾驶席|座椅|不能调节|
null|离合|距离大|20161102112819|730|4644|粗略试驾了一下，离合距太大，油门太轻，感觉就是容易熄火，要不就得高速运转，半离合，不然真会熄火，还有就是动力不足
null|油门|轻|
null|熄火|容易|
null|动力|不足|
S60T6智雅|性价比|降低|20161102112819|739|4660|本人关注S60T6智雅很久了，但是由于改款取消了，改款后总体性价比降低
新胜达2.4L2驱至尊版|门|熄火不自动开锁|20161102112819|741|4667|我的是新胜达2.4L2驱至尊版的，8月12日提车了，现在跑了600公里，刚刚发现有一个小毛病，熄火了后四个门不自动开锁，不知道什么原因，去四S店去看看再向大家汇报
null|刹车|踩刹车响声不变|20161102112819|766|4817|另：踩刹车时响声不变，低于15码无，高于70码无（应该是风噪大听不见了）高手给指点下，应该是哪里的原因
null|侧弯|有点厉害|20161102112819|768|4831|侧弯还是有点厉害
null|油耗|大|20161102112819|768|4833|4、我纯市区的因素，感觉这车油耗大，那是相当的大，大概13L（每天20公里左右，40个左右的红绿灯，时速在10-40之间较多）偶尔跑跑国道和高速自驾玩玩
迷你是液压助力|力量|重|20161102112819|774|4878|15、迷你是液压助力，特点是力量重，不可变力度，需要发动机提供动力，对省油起相反作用
迷你是液压助力|力度|不可变|
null|手刹|哒哒声|20161102112819|774|4885|23、手刹出现6次“哒哒”声为平地正好刹住，陡坡请“哒哒”7声
4S|null|垃圾|20161102112819|781|5060|这才明白是当初没有修好，垃圾4S，垃圾修理工
修理工|null|垃圾|
副厂件|质量|较差|20161102112819|815|5201|但副厂件的质量较差，其胶圈易坏，容易导致漏油，直接影响发动机的运作，导致磨损，不建议使用
null|胶圈|易坏|
null|起车|皮带响|20161102112819|854|5486|起车时皮带响的厉害是怎么回事，走起来就不响了，15000公里
起车|皮带|响|
IX354驱尊贵版|变速箱|异响|0161102112819|897|5775|IX354驱尊贵版，去年5月提的车，到现在跑了16200多公里，除了变速箱异响外，一直没什么大毛病
null|发动机|不开|20161102112819|897|5776|昨天早上跑了大概20公里熄火后，再启动，只能接通电源，启动时转速表瞬间上到2500左右，直接回到0，发动机启动不开
null|空调|低频声|20161102112819|906|5832|开空调，起步后，轻踩油门，有呜呜的低频声，听不出是发动机还是空调压缩机的声音，不开空调这声音不明显，深踩油门，速度快起来后，感觉就没了，听到的就是发动机的声音了，新车，刚提的，大家认为正常吗
b50|方向盘|紧|20161102112819|907|5833|昨天刚提的b50，原地打方向盘很紧，很不好打
喇叭|价格|贵|20161102112819|927|5922|???我在当地请一家生意不错的汽车装修店给我安装，该店出售的一些热卖喇叭产品，价格贵效果差
喇叭|效果|差|
null|油耗|高|20161102113819|17|37|我给我媳妇买了这款，今年11月底提的车，到现在4300公里了，基本都是跑高速，速度一般都在100-130左右，但是油耗平均算起来至少是12个以上了，比我的宝马都要高
null|空间|小|20161102113819|17|39|当时就是因为销售说这个车比较省油才买的，车的空间太小了，如果油耗这么高的话，我都有点后悔了
null|油耗|高|
null|噪音|大|20161102113819|30|181|看大家评论都是噪音大，档杆晃动费油，都有点放弃的念头
null|档杆|晃动|
null|null|费油|
电动门窗|null|时好时坏|20161102113819|35|215|电动门窗时好时坏
跑跑|异响|null|20161102113819|66|358|买跑跑小半年了，除了各种异响伴随着我的同时，另外最恶心的就是起亚原厂前挡贴膜，一个黑色的Kia的Logo就在我眼前晃呀晃，本觉得时间长就习惯了，现在倒好，习惯是习惯了，变成习惯歪着头开车，郁闷呀
前挡贴膜|Logo|眼前晃|
长城腾翼c30|异响|大|20161102113819|75|380|长城腾翼C30，跑15000多公里时，发现车在踩油门加速时有异响，油门踩的越大，“嘶嘶”声音越大，一松开油门，声音马上就没有了
null|销售|垃圾|20161102113819|100|492|垃圾销售凸
null|天线|难看|20161102113819|104|499|天线太长太难看了我把长天线卸下了从开始细的地方截断然后在粗节上面钻了个眼把最上面的头留一点细杆插到钻的眼里用502粘住成了短天线还好看还不影响收听效果
null|发动机声音|大|20161102113819|112|530|车本身嘛就发动机声音比较大，今早有两次出现发动机和机油警示灯而打不着火，其他有待观察
上海通用别克商务车|刹车软管|null|20161102113819|120|544|我的上海通用别克商务车2009年买的，不到3年换了9个刹车软管
喇叭|声音|小|20161102113819|131|760|5：喇叭声音小，大灯亮度低6：减震漏油事例也有不少
大灯|亮度|低|
null|4s|坑爹|20161102113819|151|851|Y的，坑爹的4S
智跑|高度|小|20161102113819|165|877|本人身高188智跑感觉高度小很多，叫销售小伙来调了座位?还是觉得有点压抑啊
别克|变速箱故障|未解决|20161102113819|229|1246|然而，频频曝光的君越变速箱故障问题始终未能解决，让别克多年的销量光环蒙上一层淡淡的阴影
别克君越|变速箱|突发故障|20161102113819|229|1250|按照规定，他的别克君越2008款轿车可享受两年6万公里的质保，但在60052公里左右时，变速箱突发故障
null|转速|很高|20161102113819|259|1414|因为当发动机热好水温上来以后，车开起来转速还是很高，噪声还是很大，明显能感觉出来是变速箱还没有热好的缘故（像是钢带打滑，动摩擦不是静摩擦的声音），得再开好一会才能让转速趋于正常
null|噪声|很大|
长沙|内饰做工|不给力|20161102113819|295|1754|看了长沙车展的GX720，内饰做工都不太给力啊!不在纠结了，明天去长城交定金
null|浅色内饰|容易脏|20161102113819|328|1962|浅色内饰太容易脏了，才一个月屁股下面就脏了，有没有单独只配坐垫的
null|起步|肉|20161102113819|344|2094|缺点：起步确实肉，但是对于新手的我很安全，对我来说还好点
h6|自动挡|没有|20161102113819|389|2304|好像h6还没自动挡，根据测试结果其加速一般，刹车不太好
h6|加速|很一般|
h6|刹车|不太好|
s6|做工|不行|20161102113819|389|2305|s6前面已经说了，做工不行，增加配置的成本在其他工艺流程中赚回来不少
车前盖|缝隙|很大|20161102113819|401|2342|发现车前盖缝隙很大
皇冠自动挡|怠速|升高|20161102113819|541|3113|皇冠自动挡133，因为清洗了节气门，怠速升高，修理厂连续更换了两次节气门和怠速控制阀（拆车件），仍然居高不下（1800转），油耗很高，关键是怕把齿轮箱打坏，刹车也不好用，请各位老师指点，谢谢
皇冠自动挡|油耗|很高|
皇冠自动挡|刹车|不好用|
奔驰|钥匙|单薄消瘦|20161102113819|617|3713|整体来说功能上跟奥迪的遥控要是功能是相同的，看来德国人对这方面的要求是殊途同归啊~但是奔驰钥匙的缺憾就是机械要是实在太单薄消瘦了，用着个机械钥匙会十分硌手，开锁很不方便
奔驰|钥匙|别扭|20161102113819|617|3725|缺点：1、有点尾重头轻的感觉，虽然奥迪的钥匙也有点这样的问题，但是奔驰这把钥匙需要插进钥匙孔内旋转点火，稍有别扭
途安|胎噪|很大|20161102113819|631|3827|途安2.0,2008款，用了三年，今年出现1：高速120时胎噪很大，有抖动感；2：最近发现双后轮内侧啃胎，目前行驶里程55000km左右（是不是该换胎了---原装韩泰轮胎）
途安|null|有抖动感|
途安|双后轮内侧|啃胎|
左后轮|偏差|较大|20161102113819|631|3828|一礼拜前换了两轮并做了四轮定位，检测结果：左后轮偏差较大，未调整（较费事），其他轮还好，今天（2011、12、22）跑了高速达120左右，噪音依旧，不知何因
null|噪音|依旧|
null|发动机|响|20161102113819|636|3853|以前看论坛里有的车友说加速时发动机那里象吹口哨似的响，还纳闷，今个终于是听见了，早晨上班时，发动机超过2000转口哨就开始响了，并且越加速声音越大，不知道以前出过次问题的tx解决了没有啊
null|刹车|偏软|20161102113819|723|4378|还有个人感觉刹车有点偏软，不过无伤大雅
null|车灯|太暗|20161102113819|783|4691|美中不足的是：1、车灯太暗夜间行车不便；2、车身太土了；3、噪音很大
null|车身|土|
null|噪音|很大|
手豪|回油|明显顿挫|20161102113819|870|5238|12手豪跑了5500，现在发现123档回油明显顿挫，即使离合抬的慢、三个踏板现在明显沉，踩着比较费劲，档位涩，已经热完车、大家看看是啥毛病，还是说属于正常
手豪|踏板|沉|
手豪|档位|涩|
null|起步|比较肉|20161102113819|912|5470|起步比较肉，行驶中加速动力还行，内饰比较粗燥，但是把我一年多的车评估的价格太低了，就放弃了更换的念头
null|内饰|粗糙|
null|方向机|渗油|20161102113819|961|5840|方向机渗油的问题，我估计可以称作是一种通病，大家都可以关注一下自己的方向机
节气门|声音|大|20161102113819|976|5926|???什么节气门声音大，什么异响，甚至还有中途熄火，等等等等
null|抖动|厉害|20161102114320|18|62|昨天中午气温-1左右，跟往常一样，先上电，等自检过后打火，车抖得厉害，发动机嗒嗒直响，从反光镜里能看到黑烟冒得很厉害
null|发动机|响|
后尾灯|左右缝隙|不一样大|20161102114320|99|370|后尾灯左边和右边缝隙不一样大，左边缝隙明显大了很多
后排|空间|不够宽敞|20161102114320|125|504|二，后牌空间的确不够宽敞，后面想座四个人都坐不了
null|油门|null|20161102114320|184|761|一个半小时后再打，第1下打火时就踩着油门也不行，也要到打第3次时才打着
null|档杆|推不动|20161102114320|271|1059|就是起步的时候把档杆推到最左边，向前推进一档的时候进到一半就推不动了，好像有东西在前面拦着
后备箱|空间|不足|20161102114320|340|1396|朋友两厢车经常因为后备箱空间不足而苦恼
null|手动换挡按钮|坑爹|20161102114320|431|1840|手动换挡按钮比较坑爹，估计使用率不会太高
奔腾|null|残疾|20161102114320|436|1886|好不容易憋了多少年憋出了两个（奔腾，风神）一个是残疾，一个是发育不良
风神|null|发育不良
null|内饰中控部分|价廉|20161102114320|559|2601|缺点：内饰中控部分总感觉有点价廉，当然要稍微逊色一点
null|气味|太大|20161102114320|646|3267|其他：就是气味太大
中控|空调旋钮|松松垮垮|20161102114320|674|3480|今天在中控转了下那个空调旋钮，那两个旋钮手感和做工装配让我挺失望的，松松垮垮的
发动机|噪音|大|20161102114320|829|4381|唯一的感觉就是发动机的噪音大了点
尾部|线条|太多|20161102114320|858|4555|?买车时，这里是没有的，尾部显得线条太多，像老太太的额头，皱纹太多，不好看
副驾驶座位|手动调节|寒碜|20161102114320|939|5108|纠结二：如果选T6舒适，竟然少了10几项配置，真是乞丐的可怜，导航、电动尾门等没有也就罢了，50多万的车连副驾驶座位都是手动调节的，也太寒碜了
c30|噪音|大|20161102114320|946|5152|C30的后轮没有加装内衬板,并且没有配套的,因此噪音很大,有没有车友用其他车型的进行改装的,请告知.
后排|空间|偏小|20161102114320|999|5475|后排空间偏小，不是很适合家用，适合单人驾驶为主
普桑|地盘|不够高|20161102114823|15|41|桑达纳满载离地间隙138，gx7要满载应该也就这个数值吧，那通过性也不太好，我开普桑还是觉得底盘不够高，而且gx7还是5座，还是等ex8看看
null|刹车|软|20161102114823|26|91|四保是要换刹车助力油的，全部弄好之后，5点了，4S差不多下班了，我取车准备回家，出了车间后速度大约有10KM/H,点刹车，竟然没效果，脚上再用力，刹车直接踩到底了，但依然刹车很软，跟没刹车一样
顶棚|异响|严重|20161102114823|60|410|近来顶棚异响愈发严重，今天拆掉顶棚，解决一处异响，但，天窗导水槽和车外壳，有非常刺耳的摩擦声，也就是最大的异响源，请问，导水槽重新拆开，安装，会有什么后果，会不会导致漏水
车|声音|大|20161102114823|63|415|2.0ATGLS,提车一个礼拜了，之前一直开的polo肯能是第二辆车了，就激动了一天，现在已经很平静了，在平静下来说说智跑的心得缺点1，声音还是大，特别是起步加油的时候，2，油耗11个左右，市区，跟我的polo（手动）没法比从来不上7个3，车内用料了，包括保险带，车窗键，车顶等用料还不如polo，4，还有一个问题，也是想请教各位的，D挡踩刹车，车子抖动很明显，挂N挡就没有了，是不是有问题啊，有没有解决方法啊
刹车|抖动|厉害|
null|右后门|不好关|20161102114823|71|430|1、右后门不好关，每次必须很使劲才能关上
null|抖动|异响厉害|20161102114823|154|814|我的小三25000公里了，抖动异响特别厉害，机脚垫离发动机距离太近，几乎烤干了，强烈要求召回无偿更换机脚垫
null|机脚垫与发动机距离|太近|
null|侧面防蹭条|单薄|20161102114823|157|1024|侧面防蹭条~不锈钢的~貌似不怎么好看很单薄的样子上面原来贴了个假出风口
焦点踏板支架|缝隙|大|20161102114823|193|1198|有没DX知道焦点踏板支架哪有单出的，之前装的支架太垃圾了，缝隙大
null|灯光|不给力|20161102114823|216|1299|灯光很不给力吧0.0绿色灯其实很诡异
null|声音|大|20161102114823|233|1363|最近跑了一段搓板路，哈，那声音真是大啊，好像整个车哪里都在响，跑高速超过100那也是没法子听，唉，拆开车门看看，里面光秃秃的，小R一点降噪隔音的材料都没有啊，难怪声音大啊
发动机|噪声|大|20161102114823|284|1651|跑了30000公里，冷别抖的厉害，行驶过程感觉发动机噪声大，动力显得不够
车门|声音|不好听|20161102114823|337|1959|????5?车门开关的声音不太好听，有点像原来的夏利
null|空调|不凉|20161102114823|350|2159|先说说缺点：1.如大家说的，空调有点不凉，开了空调启动和超车都有点木纳...2.NND，外漏的螺丝和备胎...真不爽
null|噪音|大|20161102114823|350|2164|4.噪音有点大，主要体现在路噪上面...这个可以改造（底盘装甲+机盖和车门隔音棉+还有轮胎那加的名字忘了）5.就是长城公司配套的东西，不跟车出现，真扫兴...再说说优点吧：1.最大的优点省油，我的感觉不错了，过去我开越野车，实在是费油，100公里得13L，幸好那是公家的东西
智跑|后备箱|太小|20161102114823|401|2447|智跑，外形还凑合，可是后备箱太小，后排座不能完全放倒放平（我想跑长途时让老婆在里面睡觉，我开车），主驾头部空间不够，我坐进去直接头到顶了，不爽
智跑|主驾头部空间|不够|
null|自动跑偏|null|20161102114823|421|2719|当前轮动力输出过大时，汽车会出现自动转向跑偏的情况，这种情况在弯道中最为明显
致胜|变速箱|不给力|20161102114823|448|2980|开了一个月后再换回来开致胜后，致胜的缺点全部暴露出来，车太大，变速箱不给力，悬挂太软，动力也不行，于是就想换车，朋友说上R20，排气声音很好听，动力也给力，我也挺喜欢，但是考虑到家用，空间就不行了
致胜|悬挂|太软|
致胜|动力|不行|
c30|座椅|太高|20161102114823|464|3135|Ｃ３０买了一年多了一些小毛病都比较无所谓，毕竟车价就这样而且是国货，关键一点就是很郁闷，座椅太高了实在不舒服，我也才１７０的个头，头都顶到顶部了视线不好
null|内饰|太差|20161102114823|493|3279|2、内饰较差
null|座椅|单薄|20161102114823|493|3280|座椅较单薄，还有中控、手扶箱质量网友们也多有诟病
发动机|声音|大|20161102114823|515|3371|我是2010年5月提的车，我是个准车主哦，不是托也不黑，现在1万公路，冷车刹车唧唧叫睡觉的人都惊醒了，发动机声音很大，特别抖动啊，去了售后服务几次没处理，说的通病正常，没办法了，各位大师你们的都一样吗指教一下谢谢哦，
小狮子|油耗|高|20161102114823|538|3548|小狮子初体验の大明山滑雪体验结论：1.小狮子油耗确实是高，总共跑了800公里，其中600多是高速，平均时速31，平均油耗9.7.2.隔音比307好多了，但在高速上还是有点噪音
null|发动机运转|不平稳|20161102114823|558|3681|4、发动机运转不平稳，常伴有“突、突”声，加速时发动机动力不足，不时发出“彭、彭”的放炮声，排气管冒黑烟
变速器|轴间间隙|过大|20161102114823|558|3708|造成上述情况的原因只能有两个，一个是变速器轴间定位有问题，造成轴不平行；另一个就是其轴间间隙过大
车门和前中控|硬塑料|掉档次|20161102114823|561|3729|唯一的缺点就是车门和前中控的大面积硬塑料确实有点掉档次
海马骑士|味道|太大|20161102114823|561|3734|????后来又到海马骑士看了看味道太大，做工也不咋地，那个皮质座椅包的太丑
海马骑士|做工|不咋地|
车身|尺寸|不大|20161102114823|598|3849|车身尺寸感觉不是很大，就比瑞虎大一点
ix35|线束|凌乱|20161102114823|613|3911|在工艺方面，ix35大量使用双面胶，线束也显得很凌乱，绝缘保护不如逍客;两车金属车身和内饰板的工艺基本处于同一水准，但逍客A柱的织物包裹更显精致，ix35的钣金水准实在太糟糕
逍客|后排座椅|尺寸过小|20161102114823|613|3916|在舒适度方面，逍客的后排座椅尺寸过小，头部空间不足，但静音处理胜过ix35
逍客|头部空间|不足|
null|扶手箱|松松垮垮|20161102114823|620|3966|扶手箱的确松松垮垮，手套箱也有点松，内饰基本都是硬塑料
null|手套箱|有点松|
内饰|硬塑料|null|
null|异响|null|20161102114823|622|3977|一、车内异响不可否认，B50的内饰算是比较粗糙的，塑料级别的，在热胀冷缩后就很容易出现缝隙，有了相对运动，难免会出现异响
null|内饰|粗糙|
null|中控异响|时有时无|20161102114823|630|4076|问题也不少，中控异响时有时无，离合器比宝来车的踏起来重，有点费劲，总行程10230公里
null|离合器|重|
null|内饰|容易脏|20161102114823|654|4188|去到4S，发现全是米色内饰，本人偏向于比较运动，所以觉得米色差强人意，而且米色太容易脏了，就算经常洗内饰，还是有些洗不掉，而且开2年后特别显旧
null|刹车|一般|20161102114823|654|4204|???然后谈谈缺点，先是刹车，觉得比起宝马，的确有差距，只能算一般（这是个人感觉），跑快了遇到个突发状况，感觉站不住，宝马的刹车这里要赞一个，的确好啊，730和X5我都开的比较多，动力不说，刹车的确没话说，至尽开了不少比较高档的车，没车能和宝马的刹车比，不光是我，身边的朋友亲戚，都这么觉得
vv|内饰|简单|20161102114823|654|4205|个人觉得VV的内饰的确比较简单，虽然做工精细，但是的确谈不上豪华，和同级别的车比起，没任何豪华感，特别是沃尔沃引以为傲的悬浮式中控，说实话，真不觉得好看
